galaxy_ID,Mb,Md,Mh_r90,Mh_2r90,Mh_3r90,M_HI,M_HII,Mtot_r90,Mtot_2r90,Mtot_3r90,NSA_Mstar,M_h1,M_h2,Mtot_(star_HI_Hii)
8983-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11534300000.0,nan,nan,nan
8983-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1485110000.0,nan,nan,nan
8983-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108843000000.0,nan,nan,nan
8983-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,271617000000.0,nan,nan,nan
8983-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12305900000.0,nan,nan,nan
8983-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1286040000.0,nan,nan,nan
8983-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64500500000.0,nan,nan,nan
8983-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38617200000.0,nan,nan,nan
8983-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1968050000.0,nan,nan,nan
8983-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21199600000.0,nan,nan,nan
8983-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33068000000.0,nan,nan,nan
8983-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2253650000.0,nan,nan,nan
8983-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10571400000.0,nan,nan,nan
8983-6103,2877636986771.634,1427193576490.939,98641878903.26736,509191570612.34094,1119725430840.4011,nan,nan,4403472442165.84,4814022133874.914,5424555994102.974,3226590000.0,0.0,1e-99,3226590000.0
8983-6104,837590660545.0319,2080970768200.1848,196675369433.4055,1134094953083.5186,2685594106989.7793,nan,nan,3115236798178.622,4052656381828.7354,5604155535734.996,15670400000.0,0.0,1e-99,15670400000.0
8983-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31249600000.0,nan,nan,nan
8983-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49529500000.0,nan,nan,nan
8984-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1296540000.0,nan,nan,nan
8984-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1382630000.0,nan,nan,nan
8984-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6684460000.0,nan,nan,nan
8984-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9205610000.0,nan,nan,nan
8984-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61737800000.0,nan,nan,nan
8984-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12213100000.0,nan,nan,nan
8984-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44792400000.0,nan,nan,nan
8984-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6212160000.0,nan,nan,nan
8984-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2601580000.0,nan,nan,nan
8984-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40410300000.0,nan,nan,nan
8984-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15797800000.0,nan,nan,nan
8984-6101,52418704008.40677,2632642280132.518,33985798648.153976,136166491398.89487,262485377581.57483,nan,nan,2719046782789.0786,2821227475539.82,2947546361722.4995,2357380000.0,0.0,1e-99,2357380000.0
8984-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,178199000000.0,nan,nan,nan
8984-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5063260000.0,nan,nan,nan
8984-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48624500000.0,nan,nan,nan
8984-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67253100000.0,nan,nan,nan
8984-9102,1350107422810.3743,1463539942593.2224,67694889820.151344,296166926401.0641,594931873862.27,nan,nan,2881342255223.748,3109814291804.6606,3408579239265.8667,12111800000.0,4265795188.0159345,1e-99,16377595188.015934
8985-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2758340000.0,nan,nan,nan
8985-12702,1375716140.2086465,4265296325958.0723,13709438753.084492,31862617519.7428,50222339532.739174,nan,nan,4280381480851.365,4298534659618.0234,4316894381631.02,43839900000.0,24547089156.850334,1e-99,68386989156.850334
8985-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16458000000.0,nan,nan,nan
8985-12704,1629060218.8075213,53663561486.31616,624573057.7948899,1401768051.5592747,2184241237.9543514,nan,nan,55917194762.91857,56694389756.68295,57476862943.07803,919950000.0,1174897554.9395304,1e-99,2094847554.9395304
8985-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5718260000.0,nan,nan,nan
8985-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1105550000.0,nan,nan,nan
8985-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3941180000.0,nan,nan,nan
8985-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1433190000.0,nan,nan,nan
8985-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2655230000.0,nan,nan,nan
8985-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31949800000.0,nan,nan,nan
8985-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2715980000.0,nan,nan,nan
8985-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,323611000.0,nan,nan,nan
8985-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4266120000.0,nan,nan,nan
8985-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1498110000.0,nan,nan,nan
8985-6104,125661452835.66626,1257604504162.8228,18304345946.539528,38023927171.98263,57758528691.401985,nan,nan,1401570302945.0286,1421289884170.4717,1441024485689.891,11983200000.0,0.0,1e-99,11983200000.0
8985-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28542300000.0,nan,nan,nan
8985-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30479200000.0,nan,nan,nan
8986-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,135462000000.0,nan,nan,nan
8986-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65438300000.0,nan,nan,nan
8986-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2221030000.0,nan,nan,nan
8986-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86825500000.0,nan,nan,nan
8986-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7812250000.0,nan,nan,nan
8986-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46414200000.0,nan,nan,nan
8986-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1462230000.0,nan,nan,nan
8986-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,866333000.0,nan,nan,nan
8986-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1118310000.0,nan,nan,nan
8986-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3912600000.0,nan,nan,nan
8986-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1450660000.0,nan,nan,nan
8986-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13506500000.0,nan,nan,nan
8986-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69010400000.0,nan,nan,nan
8986-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,139615000000.0,nan,nan,nan
8986-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2086030000.0,nan,nan,nan
8986-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6803370000.0,nan,nan,nan
8986-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6359280000.0,nan,nan,nan
8987-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113848000000.0,nan,nan,nan
8987-12702,2683778384.984966,92526292118.5355,52190183.54005978,197879272.16291806,372401340.16606814,nan,nan,95262260687.06053,95407949775.6834,95582471843.68654,3151970000.0,5248074602.497734,1e-99,8400044602.497734
8987-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7775730000.0,nan,nan,nan
8987-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2222010000.0,nan,nan,nan
8987-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2510530000.0,nan,nan,nan
8987-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,668422000.0,nan,nan,nan
8987-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10193400000.0,nan,nan,nan
8987-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5930120000.0,nan,nan,nan
8987-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17150700000.0,nan,nan,nan
8987-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22439000000.0,nan,nan,nan
8987-3704,214200467125.89392,679813535137.0002,146534615.5673378,320743082.65485233,495684120.07454395,nan,nan,894160536878.4615,894334745345.5491,894509686382.9688,1996880000.0,0.0,1e-99,1996880000.0
8987-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,309457000.0,nan,nan,nan
8987-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2347930000.0,nan,nan,nan
8987-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,438310000.0,nan,nan,nan
8987-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9450290000.0,nan,nan,nan
8987-9101,92242777.92735207,963409890049.1715,5954888.8947462505,14169745.346975548,22508661.98642237,nan,nan,963508087715.9937,963516302572.4458,963524641489.0853,791946000.0,2630267991.8953815,1e-99,3422213991.8953815
8987-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12032400000.0,nan,nan,nan
8988-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2443610000.0,nan,nan,nan
8988-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,571423000.0,nan,nan,nan
8988-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13322500000.0,nan,nan,nan
8988-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20202200000.0,nan,nan,nan
8988-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3881870000.0,nan,nan,nan
8988-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1010170000.0,nan,nan,nan
8988-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3908750000.0,nan,nan,nan
8988-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,916514000.0,nan,nan,nan
8988-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1338270000.0,nan,nan,nan
8988-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5800610000.0,nan,nan,nan
8988-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1343290000.0,nan,nan,nan
8988-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1361870000.0,nan,nan,nan
8988-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81180900000.0,nan,nan,nan
8988-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79591100000.0,nan,nan,nan
8988-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25662600000.0,nan,nan,nan
8988-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54956100000.0,nan,nan,nan
8988-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33063700000.0,nan,nan,nan
8989-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83711300000.0,nan,nan,nan
8989-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5791050000.0,nan,nan,nan
8989-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,131442000000.0,nan,nan,nan
8989-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250549000000.0,nan,nan,nan
8989-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2878420000.0,nan,nan,nan
8989-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8193270000.0,nan,nan,nan
8989-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12902300000.0,nan,nan,nan
8989-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24711500000.0,nan,nan,nan
8989-3702,178307684372.57312,4165528852617.795,288045596372.65326,2304268677125.753,7776366328779.246,nan,nan,4631882133363.021,6648105214116.121,12120202865769.613,635164000.0,933035138.9955926,1e-99,1568199138.9955926
8989-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16361300000.0,nan,nan,nan
8989-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1694320000.0,nan,nan,nan
8989-6101,1822837.620546421,17537555281.289505,76348734.131831,220343627.3768197,373625998.84530747,nan,nan,17615726853.041885,17759721746.286873,17913004117.75536,2171230000.0,0.0,1e-99,2171230000.0
8989-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,428164000.0,nan,nan,nan
8989-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105139000000.0,nan,nan,nan
8989-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39567000000.0,nan,nan,nan
8989-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23180400000.0,nan,nan,nan
8989-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10205600000.0,nan,nan,nan
8990-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6124080000.0,nan,nan,nan
8990-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109981000000.0,nan,nan,nan
8990-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20345300000.0,nan,nan,nan
8990-12704,778648253398.0406,7957650399031.872,141396046.01905847,373525983.91310203,614399483.1468143,nan,nan,8736440048475.933,8736672178413.826,8736913051913.06,18440500000.0,1e-99,1e-99,18440500000.0
8990-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5364120000.0,nan,nan,nan
8990-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2081270000.0,nan,nan,nan
8990-1902,295829116577.9113,206147132078.12833,270394093.3766557,658339744.9149623,1053739360.5237793,nan,nan,502246642749.4163,502634588400.95465,503029988016.5635,1073500000.0,0.0,1e-99,1073500000.0
8990-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27123000000.0,nan,nan,nan
8990-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20819600000.0,nan,nan,nan
8990-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2170150000.0,nan,nan,nan
8990-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2568840000.0,nan,nan,nan
8990-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40268100000.0,nan,nan,nan
8990-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13278500000.0,nan,nan,nan
8990-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6861900000.0,nan,nan,nan
8990-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4934960000.0,nan,nan,nan
8990-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11308800000.0,nan,nan,nan
8990-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17363400000.0,nan,nan,nan
8991-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4694460000.0,nan,nan,nan
8991-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92309300000.0,nan,nan,nan
8991-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12109700000.0,nan,nan,nan
8991-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14191300000.0,nan,nan,nan
8991-12705,23257626431.091457,1700708667634.234,88377975908.67764,214647175939.30014,343283782372.2966,nan,nan,1812344269974.0032,1938613470004.6255,2067250076437.622,17889000000.0,1e-99,1e-99,17889000000.0
8991-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16548000000.0,nan,nan,nan
8991-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17670800000.0,nan,nan,nan
8991-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29053700000.0,nan,nan,nan
8991-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123991000000.0,nan,nan,nan
8991-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,498157000.0,nan,nan,nan
8991-3704,791095124577.7498,53739908826.688995,8771660059.03314,18777241527.16739,28806941045.25934,nan,nan,853606693463.4718,863612274931.6061,873641974449.698,846777000.0,7665632591.831644,1e-99,8512409591.831644
8991-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6875490000.0,nan,nan,nan
8991-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,173231000000.0,nan,nan,nan
8991-6103,763431655962.4379,2188034606067.8816,2920756964.167197,6555427777.810283,10214795102.029186,nan,nan,2954387018994.4863,2958021689808.1294,2961681057132.3486,9488950000.0,5917223862.91118,1e-99,15406173862.911179
8991-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13433500000.0,nan,nan,nan
8991-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5597250000.0,nan,nan,nan
8991-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116949000000.0,nan,nan,nan
8992-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12936400000.0,nan,nan,nan
8992-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17657700000.0,nan,nan,nan
8992-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5193000000.0,nan,nan,nan
8992-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20242900000.0,nan,nan,nan
8992-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30508100000.0,nan,nan,nan
8992-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49564200000.0,nan,nan,nan
8992-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1758310000.0,nan,nan,nan
8992-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6190120000.0,nan,nan,nan
8992-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5587100000.0,nan,nan,nan
8992-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1687230000.0,nan,nan,nan
8992-3704,365853455709.96783,1216141446929.5242,6129566450.613948,12940074393.321981,19761034787.388073,nan,nan,1588124469090.106,1594934977032.814,1601755937426.8801,23221200000.0,0.0,1e-99,23221200000.0
8992-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17881000000.0,nan,nan,nan
8992-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26015200000.0,nan,nan,nan
8992-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15262100000.0,nan,nan,nan
8992-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15200800000.0,nan,nan,nan
8992-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1730280000.0,nan,nan,nan
8992-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38296100000.0,nan,nan,nan
8993-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43276300000.0,nan,nan,nan
8993-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67407500000.0,nan,nan,nan
8993-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1113350000.0,nan,nan,nan
8993-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1322120000.0,nan,nan,nan
8993-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29772900000.0,nan,nan,nan
8993-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2288130000.0,nan,nan,nan
8993-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3520770000.0,nan,nan,nan
8993-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44842200000.0,nan,nan,nan
8993-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1361970000.0,nan,nan,nan
8993-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23504100000.0,nan,nan,nan
8993-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115794000000.0,nan,nan,nan
8993-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,217863000.0,nan,nan,nan
8993-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2147750000.0,nan,nan,nan
8993-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36590600000.0,nan,nan,nan
8993-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,758434000.0,nan,nan,nan
8993-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,538986000.0,nan,nan,nan
8993-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13584400000.0,nan,nan,nan
8994-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12569000000.0,nan,nan,nan
8994-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2524710000.0,nan,nan,nan
8994-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9561070000.0,nan,nan,nan
8994-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4842270000.0,nan,nan,nan
8994-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22252400000.0,nan,nan,nan
8994-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10436600000.0,nan,nan,nan
8994-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7764790000.0,nan,nan,nan
8994-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11047700000.0,nan,nan,nan
8994-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9291460000.0,nan,nan,nan
8994-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11895100000.0,nan,nan,nan
8994-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5111730000.0,nan,nan,nan
8994-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3338490000.0,nan,nan,nan
8994-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,150699000000.0,nan,nan,nan
8994-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10957500000.0,nan,nan,nan
8994-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,731972000.0,nan,nan,nan
8994-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7692670000.0,nan,nan,nan
8994-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8677240000.0,nan,nan,nan
8995-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126972000000.0,nan,nan,nan
8995-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,697593000.0,nan,nan,nan
8995-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90611600000.0,nan,nan,nan
8995-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89755300000.0,nan,nan,nan
8995-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,75232000000.0,nan,nan,nan
8995-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6843800000.0,nan,nan,nan
8995-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29791700000.0,nan,nan,nan
8995-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8472260000.0,nan,nan,nan
8995-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89532400000.0,nan,nan,nan
8995-3703,222740979495.39017,589073732679.1334,160485656474.92548,411529572211.2873,670166603668.0802,nan,nan,972300368649.449,1223344284385.8108,1481981315842.6038,21740700000.0,1e-99,1e-99,21740700000.0
8995-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86575600000.0,nan,nan,nan
8995-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23255700000.0,nan,nan,nan
8995-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29053800000.0,nan,nan,nan
8995-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119324000000.0,nan,nan,nan
8995-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51787000000.0,nan,nan,nan
8995-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24134700000.0,nan,nan,nan
8995-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,597177000.0,nan,nan,nan
8996-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10225700000.0,nan,nan,nan
8996-12702,3349067457925.7847,3171750412811.89,4488051495.083089,9364004635.77241,14244568194.99042,nan,nan,6525305922232.758,6530181875373.447,6535062438932.665,41745800000.0,22253022139.07954,1e-99,63998822139.079544
8996-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,898684000.0,nan,nan,nan
8996-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3390820000.0,nan,nan,nan
8996-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50750900000.0,nan,nan,nan
8996-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8613790000.0,nan,nan,nan
8996-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10850500000.0,nan,nan,nan
8996-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30619000000.0,nan,nan,nan
8996-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85743200000.0,nan,nan,nan
8996-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8143460000.0,nan,nan,nan
8996-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12428900000.0,nan,nan,nan
8996-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6219670000.0,nan,nan,nan
8996-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2233110000.0,nan,nan,nan
8996-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15301300000.0,nan,nan,nan
8996-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,462796000.0,nan,nan,nan
8996-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8636090000.0,nan,nan,nan
8996-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23859200000.0,nan,nan,nan
8997-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50750900000.0,nan,nan,nan
8997-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15636900000.0,nan,nan,nan
8997-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2098080000.0,nan,nan,nan
8997-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84107600000.0,nan,nan,nan
8997-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23039500000.0,nan,nan,nan
8997-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1778290000.0,nan,nan,nan
8997-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20256000000.0,nan,nan,nan
8997-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10894400000.0,nan,nan,nan
8997-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,986441000.0,nan,nan,nan
