galaxy_ID,smoothness
10846-12701,2.419698135
10846-12702,2.397781747
10846-12703,1.915533722
10846-12704,1.622084332
10846-12705,1.194353746
10846-1901,0.904905029
10846-1902,2.877030531
10846-3701,2.94668927
10846-3702,2.5046102
10846-3703,2.822748551
10846-3704,1.552180765
10846-6101,1.455611725
10846-6102,3.578244225
10846-6103,2.129943356
10846-6104,0.61901774
10846-9101,2.713133869
10846-9102,0.60380395
11004-12701,0.874358451
11004-12702,1.662616649
11004-12703,1.040414971
11004-12704,2.588269678
11004-12705,0.737965163
11004-1901,2.219507112
11004-1902,1.420063715
11004-3701,1.995124091
11004-3702,0.609210275
11004-3703,0.479225404
11004-3704,0.924013364
11004-6101,2.648010304
11004-6102,1.430281262
11004-6103,2.388031897
11004-6104,2.835733919
11004-9101,0.904466919
11004-9102,2.83497807
11006-12701,2.93514891
11006-12702,2.481268885
11006-12703,2.534690737
11006-12704,2.558488972
11006-12705,2.766373426
11006-1901,3.010783779
11006-1902,2.807338215
11006-3701,2.70690885
11006-3702,0.479135207
11006-3703,2.813174422
11006-3704,2.559069319
11006-6101,2.948655651
11006-6102,2.612222098
11006-6103,2.801318584
11006-6104,2.616525316
11006-9101,2.894918526
11006-9102,2.550266911
11007-12701,2.68622535
11007-12702,2.667648262
11007-12703,2.62024108
11007-12704,2.466255338
11007-12705,2.766304366
11007-1901,2.719228777
11007-1902,2.612862676
11007-3701,2.603302678
11007-3702,2.743311358
11007-3703,2.800289538
11007-3704,2.740642526
11007-6101,2.475709041
11007-6102,2.698227487
11007-6103,2.148904127
11007-6104,2.512228211
11007-9101,2.560708321
11007-9102,2.668478557
11009-12701,1.15299759
11009-12702,2.874955204
11009-12703,1.170800568
11009-12704,1.084145015
11009-12705,1.992465663
11009-1901,3.14977135
11009-1902,0.646517921
11009-3701,2.407336572
11009-3702,2.363760228
11009-3703,2.214455753
11009-3704,0.773153616
11009-6101,2.441379101
11009-6102,1.005043709
11009-6103,2.888352161
11009-6104,2.379838076
11009-9101,1.524847069
11009-9102,1.459831916
11010-12701,2.512960957
11010-12702,2.467993451
11010-12703,1.217965957
11010-12704,1.005686993
11010-12705,0.612870768
11010-1901,1.854533874
11010-1902,2.548180365
11010-3701,1.764642948
11010-3702,0.475076865
11010-3703,1.901215985
11010-3704,2.400747343
11010-6101,1.488071403
11010-6102,0.809823063
11010-6103,0.826802681
11010-6104,0.580181376
11010-9101,0.480499646
11010-9102,0.415544286
11011-12701,2.625330632
11011-12702,2.485948499
11011-12703,1.189159488
11011-12704,2.367465429
11011-12705,1.277394011
11011-1901,2.82063568
11011-1902,0.891511936
11011-3701,2.705052591
11011-3702,1.934423367
11011-3703,2.869079853
11011-3704,2.131695627
11011-6101,2.550551807
11011-6102,1.484110819
11011-6103,2.351523193
11011-6104,1.19287023
11011-9101,2.734550803
11011-9102,2.704059344
11012-12701,1.496882266
11012-12702,0.472964934
11012-12703,1.777707074
11012-12704,1.685783524
11012-12705,0.658311235
11012-1901,2.444907313
11012-1902,2.421380104
11012-3701,2.766382689
11012-3702,1.047396096
11012-3703,2.643746332
11012-3704,2.141691719
11012-6101,1.333910879
11012-6102,1.538822204
11012-6103,1.559753096
11012-6104,1.417227909
11012-9101,2.169188673
11012-9102,0.603597888
11013-12701,1.460781437
11013-12702,0.437555586
11013-12703,1.238536068
11013-12704,1.159595997
11013-12705,1.211085009
11013-1901,2.230338486
11013-1902,0.669817095
11013-3701,0.390583104
11013-3702,0.600594242
11013-3703,0.544541759
11013-3704,0.697488469
11013-6101,0.902369342
11013-6102,0.645934962
11013-6103,1.568443782
11013-6104,0.981125047
11013-9101,2.43621446
11013-9102,1.453606415
11014-12701,1.720590971
11014-12702,2.421125454
11014-12703,2.791940531
11014-12704,2.524228492
11014-12705,2.282128387
11014-1901,2.759485629
11014-1902,2.973566013
11014-3701,2.501060454
11014-3702,2.854175365
11014-3703,2.607838628
11014-3704,0.7845354
11014-6101,2.277633707
11014-6102,1.884627804
11014-6103,2.144742912
11014-6104,2.484494384
11014-9101,1.681437645
11014-9102,2.798768665
11015-12701,2.383373376
11015-12702,2.794203814
11015-12703,2.738988409
11015-12704,2.331614853
11015-12705,2.361167628
11015-1901,3.132884944
11015-1902,2.642809364
11015-3701,2.581321895
11015-3702,2.886628508
11015-3703,1.510826216
11015-3704,2.489456536
11015-6101,3.281738809
11015-6102,2.720287336
11015-6103,1.930820539
11015-6104,2.405219229
11015-9101,2.400915914
11015-9102,2.413357205
11016-12701,1.321271302
11016-12702,0.923183701
11016-12703,0.839103823
11016-12704,0.786802939
11016-12705,2.828357057
11016-1901,0.583097015
11016-1902,2.617641701
11016-3701,2.71252408
11016-3702,1.157511786
11016-3703,1.846624355
11016-3704,nan
11016-6101,2.214443279
11016-6102,2.42676064
11016-6103,2.329689497
11016-6104,2.169011351
11016-9101,1.408033899
11016-9102,0.563860025
11017-12701,1.485851012
11017-12702,2.583475042
11017-12703,0.413899473
11017-12704,0.531548306
11017-12705,0.858742483
11017-1901,2.095897974
11017-1902,1.801216531
11017-3701,2.278641495
11017-3702,2.280970547
11017-3703,2.617974545
11017-3704,1.285097416
11017-6101,1.193848136
11017-6102,1.618831912
11017-6103,0.339034967
11017-6104,1.129264718
11017-9101,0.598667882
11017-9102,2.416662282
11018-12701,1.74924254
11018-12702,0.424280066
11018-12703,1.884662501
11018-12704,0.625723174
11018-12705,2.559233494
11018-1901,2.471229706
11018-1902,1.011532372
11018-3701,0.691321143
11018-3702,0.471337915
11018-3703,0.511939882
11018-3704,1.367656398
11018-6101,1.144381148
11018-6102,0.472989651
11018-6103,0.991708749
11018-6104,1.767736653
11018-9101,0.53118108
11018-9102,0.759809231
11019-12701,1.081007196
11019-12702,0.325904525
11019-12703,1.524150383
11019-12704,1.028742358
11019-12705,0.792389664
11019-1901,1.152512194
11019-1902,2.526040747
11019-3701,0.475546492
11019-3702,2.575434226
11019-3703,1.289875201
11019-3704,2.375627972
11019-6101,1.144346695
11019-6102,2.643702217
11019-6103,1.962861132
11019-6104,0.416715543
11019-9101,1.472846252
11019-9102,2.095527018
11020-12701,1.273571468
11020-12702,2.607247213
11020-12703,2.419670659
11020-12704,2.634028115
11020-12705,2.14560404
11020-1901,1.011501546
11020-1902,2.064827363
11020-3701,2.638035816
11020-3702,0.750075806
11020-3703,2.093025641
11020-3704,0.992018287
11020-6101,0.716020073
11020-6102,0.624563987
11020-6103,0.84132081
11020-6104,2.323173357
11020-9101,2.673385099
11020-9102,1.634324709
11021-12701,1.453588615
11021-12702,1.717998074
11021-12703,2.135093956
11021-12704,1.0640077
11021-12705,3.133846891
11021-1901,1.429930295
11021-1902,0.589138644
11021-3701,2.83133097
11021-3702,1.488835236
11021-3703,0.610017144
11021-3704,2.156016988
11021-6101,1.440908303
11021-6102,1.08813749
11021-6103,0.747463812
11021-6104,1.918752325
11021-9101,1.064335623
11021-9102,1.153114634
11022-12701,1.423396005
11022-12702,1.543428563
11022-12703,0.605127342
11022-12704,0.942267229
11022-12705,1.460809487
11022-1901,2.946573204
11022-1902,2.564477471
11022-3701,2.834730876
11022-3702,0.462883897
11022-3703,1.044511446
11022-3704,2.805611868
11022-6101,1.237369531
11022-6102,2.390173507
11022-6103,1.619357105
11022-6104,0.777124014
11022-9101,2.117337708
11022-9102,2.273862983
11024-12701,1.843627342
11024-12702,2.498278501
11024-12703,1.348321366
11024-12704,2.2989421
11024-12705,2.61140771
11024-1901,2.966431681
11024-1902,nan
11024-3701,1.807823864
11024-3702,2.830652279
11024-3703,1.163635098
11024-3704,1.680661578
11024-6101,1.151609295
11024-6102,2.129179399
11024-6103,1.857112404
11024-6104,0.966798913
11024-9101,1.153167526
11024-9102,1.089643531
11025-12701,0.505353251
11025-12702,2.459792597
11025-12703,1.31146667
11025-12704,nan
11025-12705,1.780030871
11025-1901,2.746252646
11025-1902,0.847786783
11025-3701,1.548970135
11025-3702,2.706692461
11025-3703,2.920242416
11025-3704,2.666484996
11025-6101,1.949008844
11025-6102,2.664065299
11025-6103,2.108451076
11025-6104,1.97690465
11025-9101,0.994513106
11025-9102,0.743411036
11742-12701,1.425818911
11742-12702,1.391700088
11742-12703,2.085455774
11742-12704,0.922881428
11742-12705,2.496507274
11742-1901,2.063222358
11742-1902,2.671821746
11742-3701,2.800821617
11742-3702,1.001976984
11742-3703,1.249642171
11742-3704,0.96395655
11742-6101,2.79150708
11742-6102,1.580652319
11742-6103,2.79102928
11742-6104,1.188361656
11742-9101,2.330453568
11742-9102,1.785491419
11743-12701,1.936045781
11743-12702,1.123849159
11743-12703,0.44488505
11743-12704,1.295851312
11743-12705,0.747805468
11743-1901,0.595908977
11743-1902,3.06043927
11743-3701,0.593044256
11743-3702,2.731200095
11743-3703,2.314253937
11743-3704,2.655825893
11743-6101,0.594344891
11743-6102,1.597224693
11743-6103,1.790157545
11743-6104,0.522549927
11743-9101,1.637959244
11743-9102,0.568452915
11744-12701,0.966383241
11744-12702,3.27689906
11744-12703,2.604261045
11744-12704,1.597906316
11744-12705,1.216536483
11744-1901,1.046719286
11744-1902,0.69626435
11744-3701,2.937318314
11744-3702,nan
11744-3703,1.086236822
11744-3704,1.485923286
11744-6101,2.895419964
11744-6102,0.677689658
11744-6103,0.645183306
11744-6104,2.582416899
11744-9101,1.847143386
11744-9102,0.547060744
11745-12701,2.495843909
11745-12702,1.39677165
11745-12703,1.099329544
11745-12704,1.307142415
11745-12705,0.912304399
11745-1901,2.080142407
11745-1902,0.544698221
11745-3701,0.463855167
11745-3702,2.488515964
11745-3703,0.94230565
11745-3704,1.714738511
11745-6101,0.698091406
11745-6102,2.645483726
11745-6103,1.604077341
11745-6104,0.404299826
11745-9101,0.748840207
11745-9102,2.476917687
11746-12701,1.366515063
11746-12702,1.13398427
11746-12703,0.941789741
11746-12704,1.007563144
11746-12705,1.128348295
11746-1901,1.820212539
11746-1902,2.190285496
11746-3701,1.335682584
11746-3702,2.198885875
11746-3703,0.807346041
11746-3704,0.495552205
11746-6101,1.576852688
11746-6102,2.158366956
11746-6103,1.974606711
11746-6104,1.847717531
11746-9101,2.310456534
11746-9102,1.09494077
11747-12701,1.448019878
11747-12702,1.083705357
11747-12703,1.149053004
11747-12704,2.500539433
11747-12705,1.333976633
11747-1901,1.822514926
11747-1902,2.423396551
11747-3701,0.567208829
11747-3702,2.857880108
11747-3703,0.481363528
11747-3704,2.546183268
11747-6101,0.523515569
11747-6102,1.280640956
11747-6103,1.995925672
11747-6104,2.601116994
11747-9101,1.633665341
11747-9102,0.860246264
11748-12701,0.906484429
11748-12702,1.597787265
11748-12703,1.264742735
11748-12704,1.157220066
11748-12705,0.591975231
11748-1901,1.747508673
11748-1902,2.720537821
11748-3701,1.952094674
11748-3702,2.704160645
11748-3703,2.717185218
11748-3704,1.349850554
11748-6101,2.110297986
11748-6102,1.50595536
11748-6103,1.963424398
11748-6104,2.526483173
11748-9101,2.711556865
11748-9102,1.502637938
11749-12701,0.715237965
11749-12702,1.286784541
11749-12703,2.614384316
11749-12704,1.170437315
11749-12705,2.284585635
11749-1901,2.068510876
11749-1902,2.102287272
11749-3701,1.246551718
11749-3702,2.38806084
11749-3703,1.889116846
11749-3704,1.027753108
11749-6101,1.844548068
11749-6102,2.570233938
11749-6103,0.747602528
11749-6104,2.134895561
11749-9101,2.344129677
11749-9102,1.995011763
11750-12701,0.595387623
11750-12702,1.313967331
11750-12703,1.501409261
11750-12704,1.018968319
11750-12705,1.267933085
11750-1901,nan
11750-1902,2.000240061
11750-3701,0.58916905
11750-3702,0.94284201
11750-3703,1.612922598
11750-3704,2.660929362
11750-6101,1.209319029
11750-6102,1.050672835
11750-6103,0.525064137
11750-6104,2.116792747
11750-9101,1.124601646
11750-9102,1.801829197
11751-12701,2.151123047
11751-12702,0.68053479
11751-12703,1.862728925
11751-12704,1.147344348
11751-12705,1.344328996
11751-1901,0.683000344
11751-1902,2.58324164
11751-3701,0.616275542
11751-3702,0.926150597
11751-3703,2.070545726
11751-3704,1.990920594
11751-6101,0.819553163
11751-6102,0.729651285
11751-6103,0.950831116
11751-6104,2.356897403
11751-9101,1.669535747
11751-9102,1.436814341
11752-12701,1.238654912
11752-12702,2.182231839
11752-12703,1.684461888
11752-12704,1.610634784
11752-12705,0.965075165
11752-1901,0.996821353
11752-1902,2.887624195
11752-3701,1.526962979
11752-3702,2.683175148
11752-3703,2.397187163
11752-3704,1.502781825
11752-6101,2.780816505
11752-6102,1.61348533
11752-6103,2.145124997
11752-6104,0.387431939
11752-9101,2.402712372
11752-9102,2.240115899
11753-12701,1.274880608
11753-12702,1.286716149
11753-12703,1.553504233
11753-12704,0.711095426
11753-12705,1.337822849
11753-1901,0.540909077
11753-1902,2.63937697
11753-3701,0.971817624
11753-3702,0.584853493
11753-3703,0.397419119
11753-3704,0.991672941
11753-6101,2.18734192
11753-6102,0.453721762
11753-6103,0.559109573
11753-6104,0.550110937
11753-9101,1.191589324
11753-9102,2.376544703
11754-12701,0.963863408
11754-12702,1.799274702
11754-12703,2.211070633
11754-12704,1.508230903
11754-12705,1.271834319
11754-1901,0.635621531
11754-1902,0.76716289
11754-3701,0.718363167
11754-3702,1.815919538
11754-3703,2.119839497
11754-3704,1.644009894
11754-6101,0.704904488
11754-6102,1.059330371
11754-6103,2.183270727
11754-6104,0.839470017
11754-9101,2.490270668
11754-9102,2.135700685
11755-12701,1.305534382
11755-12702,1.664977157
11755-12703,0.741477019
11755-12704,1.171829111
11755-12705,1.149416063
11755-1901,0.860876665
11755-1902,1.586914063
11755-3701,2.496055787
11755-3702,2.560635653
11755-3703,0.97140722
11755-3704,nan
11755-6101,0.432694828
11755-6102,2.166421814
11755-6103,1.789782498
11755-6104,1.709591479
11755-9101,1.594190261
11755-9102,0.442030458
11757-12701,1.6714119
11757-12702,2.306442479
11757-12703,0.793890997
11757-12704,0.841085122
11757-12705,1.522269019
11757-1901,2.590494248
11757-1902,2.723302192
11757-3701,1.161265002
11757-3702,0.946662454
11757-3703,2.442243747
11757-3704,2.449773268
11757-6101,2.394932144
11757-6102,2.822873998
11757-6103,1.987310582
11757-6104,0.541734494
11757-9101,1.888759105
11757-9102,2.746579116
11758-12701,2.069363074
11758-12702,0.88635318
11758-12703,1.45789289
11758-12704,1.251934707
11758-12705,1.542755115
11758-1901,1.110216038
11758-1902,2.562824918
11758-3701,0.492994547
11758-3702,0.470649699
11758-3703,2.256747676
11758-3704,1.053429065
11758-6101,1.05873512
11758-6102,1.161580972
11758-6103,0.798816204
11758-6104,0.564450459
11758-9101,0.728737688
11758-9102,2.872925344
11759-12701,1.338526887
11759-12702,0.740954867
11759-12703,0.756425354
11759-12704,1.279347653
11759-12705,0.82635888
11759-1901,2.84962108
11759-1902,1.34879014
11759-3701,1.271081023
11759-3702,0.412591319
11759-3703,1.682717781
11759-3704,2.324406237
11759-6101,1.262745153
11759-6102,1.038180622
11759-6103,1.999901117
11759-6104,1.854005866
11759-9101,0.75188776
11759-9102,1.496121989
11760-12701,0.932523805
11760-12702,1.411942065
11760-12703,1.320528897
11760-12704,1.217442026
11760-12705,1.264960673
11760-1901,0.551571316
11760-1902,1.130507692
11760-3701,0.829540893
11760-3702,0.569084188
11760-3703,1.477851463
11760-3704,2.565901612
11760-6101,0.682449649
11760-6102,1.21620738
11760-6103,0.532035373
11760-6104,2.543651543
11760-9101,0.376350627
11760-9102,1.539825899
11761-12701,0.892942186
11761-12702,0.585709242
11761-12703,0.373160875
11761-12704,0.39536297
11761-12705,0.604548595
11761-1901,0.985972796
11761-1902,0.747225711
11761-3701,1.400809782
11761-3702,2.516640578
11761-3703,0.768446702
11761-3704,2.409337503
11761-6101,1.418403582
11761-6102,0.372638484
11761-6103,1.047171152
11761-6104,1.518070821
11761-9101,1.384898428
11761-9102,2.637541297
11823-12701,2.29986764
11823-12702,0.978126547
11823-12703,1.783076014
11823-12704,3.37715199
11823-12705,2.704209324
11823-1901,1.534226818
11823-1902,2.474679368
11823-3701,2.361793655
11823-3702,0.635814785
11823-3703,0.807459581
11823-3704,2.473768708
11823-6101,2.240493517
11823-6102,1.796213421
11823-6103,2.426495317
11823-6104,2.363750921
11823-9101,0.978815252
11823-9102,1.654505419
11824-12701,0.72070664
11824-12702,1.818778093
11824-12703,2.665299137
11824-12704,2.713779809
11824-12705,0.527720425
11824-1901,1.229098923
11824-1902,0.888976217
11824-3701,0.786369365
11824-3702,2.183414561
11824-3703,2.492148062
11824-3704,2.563323152
11824-6101,1.559478858
11824-6102,0.64571123
11824-6103,2.842218133
11824-6104,2.33290416
11824-9101,0.88977083
11824-9102,1.553960169
11826-12701,1.516168948
11826-12702,1.565002617
11826-12703,0.848260298
11826-12704,1.115710332
11826-12705,1.621703048
11826-1901,1.299062145
11826-1902,0.659205009
11826-3701,0.526798088
11826-3702,1.765096081
11826-3703,1.616363575
11826-3704,1.049939907
11826-6101,2.515532447
11826-6102,1.495576116
11826-6103,1.213369207
11826-6104,0.661199015
11826-9101,0.807915705
11826-9102,2.652838564
11827-12701,2.399484581
11827-12702,2.476351575
11827-12703,2.445019304
11827-12704,0.360798273
11827-12705,1.55672062
11827-1901,3.434642837
11827-1902,1.134976608
11827-3701,1.876283054
11827-3702,2.857346107
11827-3703,2.865379452
11827-3704,2.949886267
11827-6101,2.094504387
11827-6102,1.374149849
11827-6103,2.367666528
11827-6104,2.272122425
