# %ECSV 0.9
# ---
# datatype:
# - {name: MaNGA_plate, datatype: int64}
# - {name: MaNGA_IFU, datatype: int64}
# - {name: NSAID, datatype: int64}
# - {name: ra, unit: deg, datatype: float64}
# - {name: dec, unit: deg, datatype: float64}
# - {name: redshift, datatype: float64}
# - {name: ba, datatype: float64}
# - {name: phi, unit: deg, datatype: float64}
# - {name: Mstar, unit: solMass, datatype: float64}
# - {name: rabsmag, datatype: float64}
# - {name: plate, datatype: int64}
# - {name: MJD, datatype: int64}
# - {name: fiberID, datatype: int64}
# - {name: index, datatype: int64}
# - {name: imc, datatype: float64}
# - {name: aimc, datatype: float64}
# - {name: smoothness_score, datatype: float64}
# - {name: logHI, unit: dex(solMass), datatype: float64}
# - {name: WF50, unit: km / s, datatype: float64}
# - {name: WP20, unit: km / s, datatype: float64}
# meta: !!omap
# - __serialized_columns__:
#     Mstar:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: solMass}
#       value: !astropy.table.SerializedColumn {name: Mstar}
#     WF50:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: WF50}
#     WP20:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: WP20}
#     dec:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id001 !astropy.units.Unit {unit: deg}
#       value: !astropy.table.SerializedColumn {name: dec}
#     logHI:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(solMass)}
#       value: !astropy.table.SerializedColumn {name: logHI}
#     phi:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: phi}
#     ra:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: ra}
# schema: astropy-2.0
MaNGA_plate MaNGA_IFU NSAID ra dec redshift ba phi Mstar rabsmag plate MJD fiberID index imc aimc smoothness_score logHI WF50 WP20
8325 12705 249243 212.101063845 47.2737209102 0.0393506 0.667103 105.553 3786170000.0 -19.1474 1286 52725 470 1162198 2.0 59.6 0.6462226877622841 nan nan nan
8325 6103 339058 212.116140368 48.2001554186 0.052544 0.935017 115.486 22063300000.0 -20.5569 1671 53446 98 1369577 1.0 1.0 1.85442345804331 nan nan nan
8325 12703 249257 213.149187912 47.2530577 0.0280844 0.596415 89.8986 16589600000.0 -20.1812 1286 52725 505 902027 2.0 21.99 0.7264593974507326 nan nan nan
8325 3702 248986 209.832049872 47.9561825947 0.0153338 0.304728 77.4715 822589000.0 -17.4387 1285 52723 455 901968 2.0 47.06 0.7740689867136934 nan nan nan
8325 9102 249162 211.422653928 46.4274417048 0.0674054 0.776564 135.499 34620100000.0 -21.1704 1286 52725 240 1160838 2.0 25.07 1.221448616501606 nan nan nan
8325 3703 249125 212.529428799 46.4395604501 0.0262901 0.184093 130.768 3103790000.0 -19.2236 1286 52725 161 895644 2.0 52.3 0.8207969886030075 nan nan nan
8325 12702 248841 209.895142449 47.1476800318 0.0420431 0.478749 141.754 2156310000.0 -19.6079 1285 52723 118 895598 2.0 139.0 0.7527855163463715 nan nan nan
8325 6104 339070 211.474226488 48.3655452742 0.0526757 0.91166 107.329 76047100000.0 -21.8404 1671 53446 127 1369555 1.0 1.0 2.2570150128033015 nan nan nan
8325 12704 339054 211.991755192 47.9064008103 0.144287 0.823645 157.711 120230000000.0 -22.3238 1671 53446 85 904330 1.0 1.0 2.1428257564650357 nan nan nan
8325 6102 249156 211.534055461 46.6025498913 0.0665519 0.962907 164.767 44453500000.0 -21.2521 1286 52725 231 1160839 1.0 1.0 2.4210381150533844 nan nan nan
8325 9101 249036 210.84269901 48.2530853947 0.0662795 0.59675 12.5244 37428800000.0 -21.1657 1285 52723 603 1269010 2.0 17.1 1.2033306430145603 nan nan nan
8325 6101 248824 210.054964333 46.4322065481 0.0531653 0.897697 41.0774 24428000000.0 -20.5725 1285 52723 45 1160172 1.0 1.0 1.8588745756299083 nan nan nan
8325 12701 302914 210.176336711 45.8334223968 0.0429168 0.578523 40.1007 3743450000.0 -19.5519 1466 53083 621 1208413 2.0 58.96 0.6364231347048431 nan nan nan
8325 3701 248862 209.424426717 46.7144264623 0.0407535 0.619771 36.407 1364860000.0 -19.0048 1285 52723 175 892351 2.0 98.03 0.43088628720307814 -999.0 -1272.9638187652022 -1272.9638187652022
8325 1902 249112 212.729926067 46.0618316588 0.0400014 0.799537 124.66 3755700000.0 -18.7423 1286 52725 144 892407 1.0 2.0 1.5587614343521443 -999.0 -1663.2900335610211 -1663.2900335610211
9031 3702 221992 239.256899078 45.0301567614 0.0393678 0.500605 96.9303 3967880000.0 -18.7124 1169 52753 231 1015281 1.0 2.0 1.47273923433744 nan nan nan
9031 3704 221960 239.974949776 44.7089900857 0.04173 0.830693 65.6848 41715300000.0 -21.1265 1169 52753 172 1006911 1.0 1.0 0.08914142021766076 nan nan nan
9031 6103 222134 238.933545409 45.1331710385 0.0377673 0.784683 3.25902 2528610000.0 -18.6152 1169 52753 476 1015278 2.0 23.26 0.9551123756152045 nan nan nan
9031 1901 221909 240.618266812 44.5414487067 0.0207064 0.660558 124.912 3007730000.0 -18.4188 1169 52753 52 1016298 1.0 2.0 0.4629849433898926 nan nan nan
9031 6102 221958 239.92875037 44.9087343449 0.0410702 0.799516 154.294 2712730000.0 -18.9901 1169 52753 164 1016282 2.0 29.85 0.6120538362033704 nan nan nan
9031 3703 604704 240.226530062 45.4235651863 0.0411215 0.540255 24.1963 6682620000.0 -19.272 6033 56069 854 -1 -1.0 -1.0 1.5415918866926213 nan nan nan
9031 6104 221915 240.585568651 44.4701755925 0.0436059 0.744065 167.593 4099690000.0 -19.4803 1169 52753 60 1016303 2.0 59.49 0.38009183027854626 nan nan nan
9031 12701 222013 238.948509456 44.668543326 0.03988 0.755971 80.6707 3597190000.0 -19.4347 1169 52753 268 1004882 2.0 32.83 0.6242748483364648 nan nan nan
9031 6101 222147 239.90659463 45.1619324114 0.0425844 0.968961 27.2359 7995050000.0 -19.5051 1169 52753 501 1016272 1.0 1.0 2.2463917374866167 nan nan nan
9031 12704 222219 241.301540035 45.4531856472 0.0435402 0.313291 171.761 7829740000.0 -19.5346 1169 52753 635 1013423 2.0 19.91 1.06880859375 nan nan nan
9031 12702 221932 240.103442938 43.9343505678 0.0403211 0.941262 37.6209 2394910000.0 -18.9023 1169 52753 99 1004918 2.0 35.19 1.3397349481997283 nan nan nan
9031 9101 222130 239.164562448 45.5407813179 0.0961547 0.746249 64.2704 67665500000.0 -21.8136 1169 52753 470 1016250 1.0 1.0 1.9072312249077692 nan nan nan
9031 1902 221893 241.029075186 44.5497654429 0.0429606 0.800299 170.923 5258790000.0 -19.2121 1169 52753 19 1009071 2.0 21.97 0.6039809087627597 nan nan nan
9031 3701 221974 239.736692335 44.7643759603 0.0418354 0.716581 4.19138 48715900000.0 -21.3022 1169 52753 195 1006907 1.0 1.0 2.1269002043442917 nan nan nan
9031 12703 142512 242.81921762 45.1213180675 0.0546778 0.764862 7.39801 16795900000.0 -20.5038 814 52443 438 554323 2.0 30.77 1.1020629650001987 nan nan nan
9031 12705 222398 241.150984777 43.8797876113 0.0598426 0.838519 51.9734 26095500000.0 -20.9013 1170 52756 350 1006941 2.0 25.73 0.11874239098070637 nan nan nan
9497 12701 243140 117.667900971 21.2322212035 0.0632388 0.533674 50.791 27183700000.0 -20.9213 1263 52708 544 1088382 2.0 22.45 0.8449816645408164 nan nan nan
9497 3702 230224 117.206602146 21.7326115252 0.0238767 0.715699 49.6527 3243500000.0 -18.4368 1203 52669 62 1095339 1.0 2.0 1.3813797184935022 nan nan nan
9497 3704 243009 117.448173756 20.2515457787 0.0485962 0.613809 21.0078 17035700000.0 -20.1653 1263 52708 2 1154181 1.0 1.0 2.2550090783551555 nan nan nan
9497 6103 315526 118.474514028 20.7827704892 0.141057 0.685406 135.507 117172000000.0 -22.2639 1583 52941 354 1143072 1.0 1.0 1.988983623798077 nan nan nan
9497 1901 230214 117.375206751 21.7527896599 0.0237293 0.885474 108.389 1194130000.0 -18.6217 1203 52669 26 1095342 2.0 132.96 0.8263351402566688 nan nan nan
9497 9102 243029 117.290420747 20.1376554735 0.0729638 0.46572 105.077 45579600000.0 -21.3186 4485 55836 808 -1 -1.0 -1.0 1.2754285424156526 nan nan nan
9497 6102 243016 117.37715992 20.3598060907 0.050024 0.618425 91.8403 54246900000.0 -21.4949 1263 52708 20 1144195 1.0 1.0 2.418377561993927 nan nan nan
9497 3703 243253 117.995883207 21.7087816223 0.0499033 0.67233 40.3773 13248000000.0 -20.2643 1264 52707 306 1094688 2.0 27.42 0.40124301711025967 nan nan nan
9497 6104 315492 118.526929331 20.6582877828 0.0921547 0.972224 143.513 70204300000.0 -21.7165 1583 52941 238 1143070 1.0 1.0 1.9491707986987934 nan nan nan
9497 12703 589788 118.64175884 20.0618811624 0.0412464 0.584914 176.429 31823300000.0 -21.2056 4482 55617 402 -1 -1.0 -1.0 0.5984356435237151 nan nan nan
9497 9101 243108 116.57006 20.75229 0.0168655 0.688916 18.5293 541545000.0 -17.594 1263 52708 375 1089933 2.0 137.9 0.2837210262522978 nan nan nan
9497 6101 315403 118.113655409 19.5401626458 0.115516 0.9567 118.907 170144000000.0 -22.6985 1582 52939 619 1152194 1.0 1.0 1.8265591325431034 nan nan nan
9497 12704 243245 118.373688506 21.2645386192 0.0151602 0.880808 3.85345 774500000.0 -17.5296 1264 52707 275 1144231 1.0 2.0 1.1122553094010161 nan nan nan
9497 12702 315503 118.226710583 20.6628789275 0.0414104 0.228445 156.49 4148270000.0 -19.0262 1583 52941 276 1143061 2.0 38.66 0.6172031365631727 nan nan nan
9497 1902 589822 117.505029755 19.4959146332 0.0469528 0.75017 103.856 11312400000.0 -19.7608 4485 55836 146 -1 -1.0 -1.0 2.310301872296522 nan nan nan
9497 3701 315371 117.803698308 19.5784472556 0.0462712 0.88714 94.6482 6728250000.0 -19.7939 1582 52939 540 1141929 2.0 51.59 0.5814447224054158 nan nan nan
8313 9101 262555 239.697545939 41.9380974666 0.0387147 0.785794 123.923 28710000000.0 -21.2311 1334 52764 32 1189780 2.0 33.36 0.47367359782281915 9.789999961853027 546.4937567192586 683.9256186161135
8313 12705 262818 242.682530759 41.1485576864 0.0315371 0.566323 168.786 42344200000.0 -21.2005 1335 52824 35 1194202 2.0 17.64 0.5221826935647054 10.079999923706055 714.646773329416 744.9798282245525
8313 12703 262951 240.365851242 42.3881865027 0.0355431 0.76521 177.36 17670200000.0 -20.6325 1335 52824 365 999641 2.0 32.56 0.7283731949139608 10.260000228881836 365.0311064463234 593.3697134574279
8313 6101 262996 240.65805398 41.2934271029 0.0348484 0.9306 164.62 20342600000.0 -20.5337 1335 52824 478 1189805 2.0 0.0 1.6392354329427083 -999.0 -2729.226641832047 -2729.226641832047
8313 12702 262995 240.67741912 41.1972609837 0.0333433 0.66496 20.8547 16185900000.0 -21.0097 1335 52824 475 997514 2.0 56.54 0.38628465457450123 10.289999961853027 289.20348299817675 615.896306385006
8313 12704 604890 240.960024301 41.5218602856 0.0340357 0.613643 131.88 39805800000.0 -21.1318 6052 56092 752 -1 -1.0 -1.0 0.7772242844428119 9.779999732971191 -1265.2238398338009 690.2372299393609
8313 3701 686272 241.235612985 41.3572357459 0.0728683 0.878734 44.3935 50843800000.0 -21.3426 1335 52824 512 998583 1.0 1.0 2.249087379092262 nan nan nan
8313 12701 262552 239.4918 41.792591 0.0354683 0.685282 125.58 18929800000.0 -20.8772 1334 52764 28 -1 -1.0 -1.0 0.4357657395727979 10.039999961853027 203.21915112923915 520.4057991755516
8313 1901 262955 240.287125377 41.8807489359 0.0242508 0.696865 62.8429 997953000.0 -18.862 1335 52824 378 998571 2.0 157.03 0.7441473296194365 9.3100004196167 -1392.9123878921332 296.98732594697134
8313 3702 262930 239.856505391 42.2634592319 0.0605869 0.919873 71.1235 79169300000.0 -21.8923 1335 52824 322 998563 1.0 1.0 2.374373843190427 nan nan nan
8313 3704 686279 241.252476821 41.3917200794 0.0719477 0.882754 8.1826 48794700000.0 -21.2902 1335 52824 507 -1 -1.0 -1.0 2.2347669573308444 nan nan nan
8313 6103 262551 239.436637925 41.7095243117 0.0238109 0.982835 71.562 4899480000.0 -19.4486 1334 52764 26 1187658 2.0 59.15 0.9269736483017844 9.350000381469727 287.2834962945813 422.7945794524027
8313 9102 262961 239.987945488 41.4777751316 0.0332509 0.743036 37.9742 26236400000.0 -20.7884 1335 52824 388 997503 2.0 20.38 0.3511560529047287 9.930000305175781 419.8720827507504 522.9723450632122
8313 6102 262886 240.912436689 41.1530561798 0.0341391 0.469719 64.7734 35166300000.0 -20.9444 1335 52824 200 1189810 1.0 0.0 2.1743957104326106 9.039999961853027 -1131.6061540219266 142.72510050727004
8313 3703 263037 241.846680273 41.7089702164 0.0180762 0.981559 70.8615 3949390000.0 -18.8348 1335 52824 542 1194180 1.0 2.0 1.2111695861816407 9.789999961853027 4069.9011312243015 4744.730496170233
8313 6104 222320 242.695859781 41.9836706754 0.0385502 0.421984 117.715 1199180000.0 -18.8481 1170 52756 186 1004996 2.0 134.28 0.7558934138371394 9.729999542236328 185.30707319314877 306.6390854029485
9038 12702 211271 237.409347986 42.0342115623 0.0331128 0.79638 8.41345 75343600000.0 -21.7613 1053 52468 583 988606 1.0 1.0 1.0599132980746724 nan nan nan
9038 12704 211270 237.462977626 42.0280680851 0.0353429 0.394707 147.068 1559890000.0 -18.3987 1053 52468 582 988612 2.0 41.14 1.304240720222146 nan nan nan
9038 6104 262569 239.117114615 41.8468254445 0.0408722 0.934764 104.918 2290270000.0 -19.1394 1334 52764 61 1187651 2.0 64.9 0.907515816066576 nan nan nan
9038 3703 262655 237.671022913 42.6387661511 0.0686742 0.821873 151.38 47472400000.0 -21.2261 1334 52764 241 996478 1.0 1.0 2.430095304085754 nan nan nan
9038 6102 632940 238.879063565 41.9504607524 0.0328828 0.470692 1.99202 34626200000.0 -20.959 0 0 0 -1 -1.0 -1.0 2.572043347714552 nan nan nan
9038 9102 262674 237.1354335 42.6198201118 0.0203579 0.340313 164.576 1471490000.0 -17.9385 1334 52764 287 1185276 2.0 41.15 0.04572281667164394 nan nan nan
9038 12705 262573 239.173486866 41.8795983424 0.0344962 0.392575 108.314 1427960000.0 -18.4473 1334 52764 67 1187652 2.0 107.12 1.5132303709813724 nan nan nan
9038 12703 262632 238.746331371 42.1053691192 0.0705397 0.651466 172.64 31247500000.0 -21.488 1334 52764 191 1187631 2.0 24.69 0.5868606906193228 nan nan nan
9038 1901 211273 237.379833316 41.9603166813 0.0339097 0.84138 124.42 7178480000.0 -19.3321 1053 52468 587 988611 1.0 2.0 1.2061224272756865 nan nan nan
9038 3704 211272 237.493702179 42.0783199779 0.0352608 0.648957 117.575 31448500000.0 -20.8447 1053 52468 584 995389 1.0 1.0 1.7948304837342923 nan nan nan
9038 3702 211282 237.519552279 42.3086371419 0.0206158 0.589774 136.297 4369480000.0 -19.352 1053 52468 610 1185281 2.0 75.96 0.8425034266437976 nan nan nan
9038 3701 211258 236.874631841 42.0297193283 0.0240642 0.351207 66.5917 1110160000.0 -18.6619 1053 52468 558 982664 2.0 109.55 0.6304833913300583 nan nan nan
9038 1902 211291 238.357812063 41.7008085891 0.0338869 0.939739 117.24 2131360000.0 -18.0965 1053 52468 632 995402 1.0 2.0 2.41745841940036 nan nan nan
9038 12701 604873 235.787455704 42.1665491253 0.10129 0.801005 38.4413 69678800000.0 -21.9416 6050 56089 900 -1 -1.0 -1.0 2.4187661842594768 nan nan nan
9038 9101 262689 236.778435731 43.2337298304 0.0197094 0.347766 101.574 651416000.0 -17.5936 1334 52764 331 996447 2.0 47.75 1.1510244465796187 nan nan nan
9000 6102 198134 170.883961956 53.4681970353 0.0271912 0.813474 119.244 1337800000.0 -19.1808 1013 52707 93 961442 2.0 78.64 0.45850924118829467 nan nan nan
9000 3703 198201 169.926877783 53.716073066 0.0991698 0.818252 70.4609 82679800000.0 -21.914 1013 52707 183 962728 1.0 1.0 2.392033438846983 nan nan nan
9000 6104 198690 171.27944055 54.1861452143 0.068803 0.906926 24.5536 46354400000.0 -21.2595 1014 52707 305 818645 1.0 1.0 2.5917898493705036 nan nan nan
9000 9102 198212 169.831581113 53.6882024614 0.101894 0.9686 95.5669 80679800000.0 -21.9972 1013 52707 197 962720 1.0 1.0 2.363465556053961 nan nan nan
9000 12701 197713 170.182495688 53.7270639975 0.106866 0.889875 13.8095 86494100000.0 -22.0705 1012 52649 68 962744 1.0 1.0 2.287135574510632 nan nan nan
9000 3702 198051 170.013112863 54.536788041 0.070476 0.969991 160.434 46531100000.0 -21.2486 1012 52649 586 965572 1.0 1.0 1.9943518427205202 nan nan nan
9000 3704 198168 170.516321106 52.9786508935 0.0358684 0.700021 162.789 2404520000.0 -18.1216 1013 52707 140 960504 1.0 1.0 2.231204779864532 nan nan nan
9000 6103 198017 169.61060952 54.4655546067 0.0408016 0.457081 128.303 1395170000.0 -18.9379 1012 52649 545 965555 2.0 106.74 0.4863865636330283 nan nan nan
9000 1901 659948 171.400653635 54.3825744827 0.0206863 0.738313 148.908 3487920000.0 -19.025 1014 52707 302 964146 1.0 2.0 1.0426628742742976 nan nan nan
9000 1902 158369 172.886300459 52.6560298078 0.0338239 0.93326 129.397 1788690000.0 -17.9752 879 52365 574 873219 1.0 0.0 0.9862891075595114 nan nan nan
9000 12704 198101 172.61458805 54.0284636148 0.0694729 0.745392 119.189 99702000000.0 -22.2129 1013 52707 37 962847 1.0 1.0 2.3961373844357605 nan nan nan
9000 12702 659712 170.872872528 53.6775646603 0.0272977 0.425717 95.6728 8776360000.0 -19.9199 1012 52649 27 817613 2.0 41.61 0.5046167931942913 nan nan nan
9000 3701 197753 169.787590121 53.8378312049 0.0213804 0.67834 97.208 707904000.0 -17.2601 1012 52649 117 818619 2.0 56.23 0.9051216984426739 nan nan nan
9000 12703 199049 173.019272091 53.5759809461 0.0471775 0.723023 144.658 45448800000.0 -21.1925 1015 52734 242 961477 1.0 1.0 1.7951432788645039 nan nan nan
9000 6101 198272 169.010843788 53.823619581 0.0210181 0.814503 93.6155 8100860000.0 -19.3612 1013 52707 275 818592 1.0 1.0 2.0632268854014266 nan nan nan
9000 12705 158575 173.194517196 52.9408979919 0.0274938 0.225213 172.865 9091300000.0 -19.6695 880 52367 334 853206 2.0 21.36 0.5114130675117925 nan nan nan
9000 9101 198264 168.743747542 53.6249599457 0.104849 0.880161 121.123 84767700000.0 -21.9521 1013 52707 267 962678 1.0 1.0 2.2276761661022166 nan nan nan
9490 12701 404964 121.241758658 19.3137174702 0.0453055 0.303275 101.933 4760250000.0 -19.6299 1923 53319 531 1876523 2.0 22.8 0.8442796956806282 nan nan nan
9490 1902 405278 121.720459522 19.8592023018 0.0391729 0.562719 6.71034 5526240000.0 -19.0231 1922 53315 624 1813540 1.0 1.0 2.4032117638221155 nan nan nan
9490 3701 405925 122.352258486 19.6281973296 0.0446757 0.748788 156.848 10125100000.0 -19.761 1925 53327 262 1875152 2.0 0.0 1.6681157967585536 nan nan nan
9490 9101 589865 121.955914895 20.061749843 0.122662 0.808625 107.701 97226600000.0 -22.0922 4487 55866 950 -1 -1.0 -1.0 2.337955873628575 nan nan nan
9490 6101 405490 120.994846241 19.3642418355 0.0338467 0.69903 171.987 17786400000.0 -20.6642 1923 53319 414 1813526 2.0 24.97 0.35938083834764434 nan nan nan
9490 9102 405615 122.560990601 20.2072662101 0.12471 0.63713 117.134 168969000000.0 -22.7495 1924 53330 121 1876589 1.0 1.0 2.447179941030649 nan nan nan
9490 12703 405874 123.515745273 20.1232127819 0.0442121 0.463807 116.425 4147190000.0 -19.3561 1925 53327 160 1875188 2.0 43.53 0.5976347411859998 nan nan nan
9490 12705 436327 123.215342993 19.6355146802 0.0444842 0.866836 60.2051 73518100000.0 -21.7539 2082 53358 323 1873882 1.0 1.0 1.8638153352499094 nan nan nan
9490 3703 405929 122.296013929 19.6606583249 0.0435284 0.967605 121.766 9696360000.0 -19.5845 1925 53327 268 1812781 1.0 1.0 2.611029161197496 nan nan nan
9490 6104 405585 123.059222223 20.3150150543 0.0155006 0.472579 88.5521 729313000.0 -17.2209 1924 53330 48 1886801 2.0 52.02 0.8777568405828818 nan nan nan
9490 6102 405554 122.127680014 19.208471696 0.0271848 0.681767 149.668 10652100000.0 -19.8173 1923 53319 609 1886022 2.0 20.88 0.5798374216669044 nan nan nan
9490 12704 405969 122.135669705 20.5373774612 0.0381784 0.572265 171.084 1215700000.0 -18.5387 1925 53327 354 1814637 2.0 45.27 0.8579756255842682 nan nan nan
9490 12702 405238 121.137535132 19.8512585074 0.0452892 0.810575 57.4207 5254450000.0 -19.6541 1922 53315 546 1814592 2.0 53.08 1.0185832739707896 nan nan nan
9490 3704 405906 122.519651295 19.7455904192 0.0448526 0.83523 126.906 5813880000.0 -19.8148 1925 53327 225 1875158 1.0 0.0 1.2452801733466066 nan nan nan
9490 6103 405942 122.326050099 19.4995695017 0.0449181 0.868699 149.139 88193100000.0 -21.9094 1925 53327 289 -1 -1.0 -1.0 2.543096707233849 nan nan nan
9490 3702 405287 121.785617617 19.885254765 0.038299 0.564649 139.018 3205230000.0 -18.7965 1922 53315 638 1813542 2.0 46.51 1.2421926909186385 nan nan nan
9490 1901 405989 122.465158942 20.429373175 0.0450699 0.619511 101.638 8224960000.0 -19.4371 1925 53327 390 1887264 2.0 17.64 1.888949903242427 nan nan nan
8985 3701 630503 204.623765693 30.9868027697 0.0159644 0.937001 168.074 1433190000.0 -18.2363 2094 53851 323 1950004 2.0 13.98 0.08855449573413746 8.970000267028809 211.83609857404107 406.4962972637004
8985 1902 444805 205.389007258 32.4326269649 0.0166465 0.587017 144.509 3941180000.0 -18.6144 2109 53468 38 1918835 1.0 2.0 0.229837382923473 -999.0 -1233.9813938513453 -1233.9813938513453
8985 9101 439974 205.359440553 31.256181578 0.0603445 0.798775 31.7503 28542300000.0 -20.7854 2094 53851 538 1940098 1.0 1.0 1.894195533883296 nan nan nan
8985 12701 445507 203.730622609 31.3935143722 0.0165598 0.845443 98.9767 2758340000.0 -19.4624 2110 53467 626 1940041 2.0 77.97 0.6877599741943186 10.229999542236328 391.3376462538555 235.92604510997987
8985 6104 677199 206.198417052 31.6156728964 0.0279465 0.514973 49.8802 11983200000.0 -20.0024 2024 53503 164 1953740 2.0 22.93 0.04181153376897176 -999.0 -1165.413606328314 -1165.413606328314
8985 3703 439909 205.325466553 31.2951400307 0.0597994 0.850487 75.0484 31949800000.0 -21.0592 2094 53851 441 1951868 2.0 26.08 0.026454117563035753 nan nan nan
8985 6102 444803 205.076050959 32.1531397042 0.0257795 0.684566 68.8304 4266120000.0 -19.3471 2109 53468 35 1916111 2.0 55.03 0.44763606032778935 9.75 329.2402892796091 190.68500087444028
8985 12704 444798 205.370073591 32.192681018 0.0155753 0.277174 41.9963 919950000.0 -17.6114 2109 53468 22 1916114 2.0 43.26 0.9063336701276155 9.069999694824219 250.82748599227898 317.4372748035066
8985 12702 439893 204.859583926 31.2079993813 0.0356097 0.461371 109.03 43839900000.0 -21.2924 2094 53851 418 1940089 2.0 20.18 0.8296845888864759 10.390000343322754 634.5754790680922 252.47763287966725
8985 9102 439998 205.873396236 31.003217823 0.0647482 0.681472 121.764 30479200000.0 -21.2486 2094 53851 579 1940117 2.0 27.78 0.4957133577733485 nan nan nan
8985 1901 445509 203.850108426 31.5714143307 0.024449 0.747104 86.0522 1105550000.0 -18.5673 2110 53467 628 1951841 2.0 153.78 0.8489172826839398 -999.0 -1502.917457316339 -1502.917457316339
8985 6103 445075 203.787835831 32.6615871636 0.0242498 0.583389 113.123 1498110000.0 -18.5088 2109 53468 495 1896205 2.0 86.7 0.57274330104638 9.350000381469727 288.1089033146953 295.49631109199515
8985 3704 431570 206.203286281 31.2840144884 0.0426279 0.828994 166.761 2715980000.0 -19.2958 2024 53503 319 1951887 2.0 123.63 0.019495007395744324 -999.0 -1786.2970194188877 -1786.2970194188877
8985 3702 445082 204.08266178 32.8750953491 0.0237614 0.862465 36.4245 2655230000.0 -18.404 2109 53468 514 1897293 1.0 2.0 1.651800999128486 -999.0 -1973.8530283146279 -1973.8530283146279
8985 12703 445099 204.554359244 32.8228438761 0.0245119 0.783758 114.765 16458000000.0 -20.5786 2109 53468 553 1897306 2.0 25.16 0.47220986688767197 10.0 450.83750707191217 507.19219545590124
9868 3702 340130 218.947564333 47.0074672475 0.026881 0.565128 50.9268 2867130000.0 -18.8181 1674 53464 423 1374378 2.0 31.88 1.2570550974914294 nan nan nan
9868 3704 339993 219.726705634 46.6656150482 0.0358624 0.940938 121.415 43764700000.0 -21.2032 1674 53464 116 1270618 1.0 1.0 1.0681513945261638 nan nan nan
9868 6103 339936 218.662631073 47.9683332314 0.0363322 0.601385 97.2186 38747900000.0 -21.0744 1674 53464 362 1271779 1.0 1.0 1.2864453711964687 nan nan nan
9868 1901 339933 218.600034104 48.0374809129 0.0363965 0.828243 58.0026 48367500000.0 -21.3021 1673 53462 629 1271778 1.0 1.0 2.430887048894709 nan nan nan
9868 9102 340050 218.36486701 46.4682615107 0.0725063 0.856218 57.5736 68222100000.0 -22.1128 1674 53464 226 1369720 2.0 21.31 0.35258940045810905 nan nan nan
9868 6102 340028 219.227540718 46.8017683736 0.0363898 0.737703 149.587 32270500000.0 -20.9444 1674 53464 179 1270597 2.0 0.0 0.6130289651843253 nan nan nan
9868 3703 340153 219.742857784 47.3079157281 0.0270297 0.861722 130.033 2434500000.0 -19.5153 1674 53464 486 1376573 2.0 115.47 0.4733135264406922 nan nan nan
9868 6104 340186 220.498722704 47.0111632402 0.125559 0.795135 93.435 144412000000.0 -22.5517 1674 53464 553 1376586 1.0 1.0 2.315926106770833 nan nan nan
9868 12701 340066 218.468780678 45.7611491471 0.0373476 0.505791 10.2906 1575200000.0 -18.3802 1674 53464 260 1165272 2.0 18.8 1.5582259899468591 nan nan nan
9868 9101 339931 218.538472134 48.1088764319 0.0358224 0.523004 92.6224 2707380000.0 -18.338 1673 53462 625 1378568 1.0 2.0 1.5942762041755216 nan nan nan
9868 12702 340075 217.975396581 46.2702966932 0.0725359 0.930703 108.154 43935000000.0 -21.3924 1674 53464 290 1269166 2.0 20.15 1.0489338167656421 nan nan nan
9868 12704 632020 219.657081259 46.6631200591 0.0368922 0.706115 31.9013 75605500000.0 -21.8542 0 0 0 -1 -1.0 -1.0 1.8662200995102096 nan nan nan
9868 6101 339667 217.824864002 47.4976011776 0.0268793 0.434689 71.3474 9192550000.0 -19.8819 1673 53462 116 1374353 2.0 37.25 0.5226757948026121 nan nan nan
9868 12705 340045 218.874573983 46.2023905577 0.0731362 0.65745 38.424 33282800000.0 -21.4959 1674 53464 215 1369736 2.0 45.91 0.45142981156834566 nan nan nan
9868 12703 340363 220.08365595 46.935688792 0.0358273 0.754159 179.165 1709000000.0 -18.1846 1675 53466 335 1271224 1.0 2.0 1.2541659566380035 nan nan nan
9868 1902 340150 219.438477655 47.3149061861 0.0269842 0.469777 167.595 1449600000.0 -17.7485 1674 53464 479 1376567 1.0 2.0 0.9872708707242399 nan nan nan
9868 3701 339986 219.704696302 46.6081857086 0.0361033 0.571527 77.1149 2445500000.0 -18.4328 1674 53464 105 1270625 1.0 2.0 1.2098149184154288 nan nan nan
8724 9101 51529 133.170095057 54.4342057094 0.0383484 0.650437 160.302 1716130000.0 -18.7646 449 51900 335 197218 2.0 102.44 0.8241562801290095 nan nan nan
